url,titre,description,prix_numeric,couleurs,matières,type,image,dominant_colors_array,color_names,dominant_colors,flattened_colors
https://www.miumiu.com/fr/fr/p/sneakers-gymnasium-en-tissu-technique-et-suede/5E428E_71L_F03TC_F_A005,Sneakers Gymnasium En Tissu Technique Et Suède Anis/fuchsia | Miu Miu,Ces sneakers ultralégères en tissu technique et suède associent des éléments décontractés à des références sportives. Les bandes multicolores et la semelle avec le logo estampé accentuent le caractère chic et sportif de Miu Miu.,820.0,['fuchsia'],['coton'],Sneakers,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E4/5E428E/71LF03TC/5E428E_71L_F03TC_F_A005_SLR.jpg,,"['fuchsia', 'gainsboro', 'peru', 'hotpink', 'khaki', 'olive']","[[232 228 220]
 [193 166  60]
 [249  97 153]
 [238 212 104]
 [146 113  24]]","[232, 228, 220, 193, 166, 60, 249, 97, 153, 238, 212, 104, 146, 113, 24]"
https://www.miumiu.com/fr/fr/p/sneakers-gymnasium-en-tissu-technique-et-suede/5E428E_71L_F0X97_F_A005,Sneakers Gymnasium En Tissu Technique Et Suède Blanc/bordeaux | Miu Miu,Ces sneakers ultralégères en tissu technique et suède associent des éléments décontractés à des références sportives. Les bandes multicolores et la semelle avec le logo estampé accentuent le caractère chic et sportif de Miu Miu.,820.0,"['blanc', 'bordeaux']",['coton'],Sneakers,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E4/5E428E/71LF0X97/5E428E_71L_F0X97_F_A005_SLR.jpg,,"['blanc', 'bordeaux', 'darkslategray', 'gray', 'dimgray', 'lightgray']","[[ 72  41  41]
 [132 126 121]
 [101  87  83]
 [201 200 212]]","[72, 41, 41, 132, 126, 121, 101, 87, 83, 201, 200, 212, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/ballerines-gymnasium-en-tissu-technique/5Y426E_71L_F0A13_F_A005,Ballerines Gymnasium En Tissu Technique Noir/gris Anthracite | Miu Miu,"Déclinaison des sneakers aperçues sur le défilé, ces ballerines ultra légères en tissu technique mêlent des éléments sportifs et classiques pour un style sport chic, caractéristique de l’uniforme Miu Miu. ",720.0,"['noir', 'gris', 'anthracite', 'lin']",['lin'],Ballerines,https://www.miumiu.com/content/dam/miumiubkg_products/5/5Y4/5Y426E/71LF0A13/5Y426E_71L_F0A13_F_A005_SLR.jpg,,"['noir', 'gris', 'anthracite', 'lin', 'dimgray', 'black', 'darkslategray', 'gray']","[[117 114 110]
 [ 24  23  25]
 [ 56  54  55]
 [142 139 135]]","[117, 114, 110, 24, 23, 25, 56, 54, 55, 142, 139, 135, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/blouson-zippe-en-soie-technique/ML1220_163P_F097B_S_OOO,Blouson Zippé En Soie Technique Bleu/gris Plomb | Miu Miu,"Confectionné en soie technique selon une coupe oversize, ce blouson zippé à l’allure sportive et décontractée est idéal avec des vêtements classiques et incarne l’essence iconique de l’uniforme Miu Miu. ",2900.0,"['bleu', 'gris']",['soie'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1220/163PF097B/ML1220_163P_F097B_S_OOO_SLF.jpg,,"['bleu', 'gris', 'darkslategray', 'gainsboro', 'gray', 'black', 'darkslategray']","[[ 46  42  48]
 [226 222 213]
 [125 123 118]
 [ 14  13  15]
 [ 78  73  71]]","[46, 42, 48, 226, 222, 213, 125, 123, 118, 14, 13, 15, 78, 73, 71]"
https://www.miumiu.com/fr/fr/p/slip-en-soie-technique/SP9465_121G_F0112_S_OOO,Slip En Soie Technique Gris Plomb | Miu Miu,"Confectionné en soie technique, ce slip incarne l’esprit rebelle de la garde-robe Miu Miu et présente un effet de superposition, qui permet de créer de nouveaux looks audacieux. ",820.0,['gris'],['soie'],Slip,https://www.miumiu.com/content/dam/miumiubkg_products/S/SP9/SP9465/121GF0112/SP9465_121G_F0112_S_OOO_SLF.jpg,,"['gris', 'gray', 'dimgray', 'darkslategray']","[[139 142 139]
 [101 103  99]
 [ 55  56  53]]","[139, 142, 139, 101, 103, 99, 55, 56, 53, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/pantalon-en-mohair-de-chevreau/MP1878_12I1_F063H_S_OOO,Pantalon En Mohair De Chevreau Hématite | Miu Miu,"Confectionné en mohair de chevreau, ce pantalon à la coupe classique et à l’élégance intemporelle est une pièce iconique de la garde-robe Miu Miu. ",1350.0,['hématite'],['coton'],Pantalon,https://www.miumiu.com/content/dam/miumiubkg_products/M/MP1/MP1878/12I1F063H/MP1878_12I1_F063H_S_OOO_SLF.jpg,,"['hématite', 'darkslategray', 'dimgray', 'dimgray', 'black']","[[ 54  52  61]
 [ 93  89  92]
 [119 114 114]
 [ 32  29  36]]","[54, 52, 61, 93, 89, 92, 119, 114, 114, 32, 29, 36, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-aventure-en-cuir-nappa/5BC182_2BBL_F0002_V_OOO,Sac Aventure En Cuir Nappa Noir | Miu Miu,"Inspiré du modèle iconique de 2009, le sac Aventure est une version à bandoulière, qui revisite des formes distinctives et souligne son caractère polyvalent et intemporel. ",2250.0,['noir'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC182/2BBLF0002/5BC182_2BBL_F0002_V_OOO_SLF.jpg,,"['noir', 'darkslategray', 'gray', 'dimgray', 'sienna', 'black']","[[ 54  49  46]
 [156 141 122]
 [ 92  83  78]
 [138 108  60]
 [ 17  15  14]]","[54, 49, 46, 156, 141, 122, 92, 83, 78, 138, 108, 60, 17, 15, 14]"
https://www.miumiu.com/fr/fr/p/ceinture-en-cuir/5CC663_2IB5_F098L,Ceinture En Cuir Caramel | Miu Miu,"Idéale pour un style simple ou sophistiqué, cette ceinture en cuir présente un design minimaliste avec une boucle dorée gravée du logo Miu Miu. ",550.0,"['doré', 'dorée']",['cuir'],Ceinture,https://www.miumiu.com/content/dam/miumiubkg_products/5/5CC/5CC663/2IB5F098L/5CC663_2IB5_F098L_SLF.jpg,,"['doré', 'dorée', 'sienna', 'darkkhaki', 'saddlebrown', 'gray', 'darkolivegreen']","[[146 106  68]
 [192 151 110]
 [107  71  40]
 [140 125 106]
 [ 74  46  26]]","[146, 106, 68, 192, 151, 110, 107, 71, 40, 140, 125, 106, 74, 46, 26]"
https://www.miumiu.com/fr/fr/p/sac-penny-en-cuir/5BD273_ACRM_F04JM_V_OOO,Sac Penny En Cuir Cognac | Miu Miu,"Élégant et fonctionnel, le sac Penny affiche une forme plus large et plus souple, qui souligne son allure sportive et la touche rebelle apportée par la pièce de monnaie. ",2900.0,['cognac'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BD/5BD273/ACRMF04JM/5BD273_ACRM_F04JM_V_OOO_SLF.jpg,,"['cognac', 'gainsboro', 'darkolivegreen', 'rosybrown', 'darkolivegreen', 'dimgray']","[[224 219 210]
 [109  80  64]
 [186 148 110]
 [ 86  54  36]
 [124 107  97]]","[224, 219, 210, 109, 80, 64, 186, 148, 110, 86, 54, 36, 124, 107, 97]"
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-regard/SMU04Z_E14L_F04I0_C_050,Lunettes De Soleil Miu Regard Verres Roses | Miu Miu,"Lunettes de soleil en acétate au design ovale sophistiqué. La monture en acétate est dotée de contours fins et de verres ultra plats, qui soulignent sa légèreté. Les branches sont ornées de l’élégant logo Miu Miu vertical.",370.0,"['vert', 'rose']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMU04Z/E14LF04I0/SMU04Z_E14L_F04I0_C_050_SLF.jpg,,"['vert', 'rose', 'darkslategray', 'darkkhaki', 'dimgray', 'sienna', 'gray']","[[ 51  43  44]
 [209 159  90]
 [114  97  95]
 [147  90  45]
 [153 138 138]]","[51, 43, 44, 209, 159, 90, 114, 97, 95, 147, 90, 45, 153, 138, 138]"
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir/5BC125_2IBP_F03XH_V_OWF,Sac Wander En Cuir Bois De Bruyère/blanc | Miu Miu,"Le sac Wander est revisité dans cette version en cuir souple et lisse, agrémentée d’un passepoil contrastant qui dégage une élégance sportive et une polyvalence contemporaine. ",2250.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBPF03XH/5BC125_2IBP_F03XH_V_OWF_SLF.jpg,,"['blanc', 'bruyère', 'darkslategray', 'dimgray', 'gray', 'black']","[[ 82  64  62]
 [110  96  92]
 [153 143 138]
 [ 47  33  29]]","[82, 64, 62, 110, 96, 92, 153, 143, 138, 47, 33, 29, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/ceinture-en-cuir/5CC663_2IB5_F0002,Ceinture En Cuir Noir | Miu Miu,"Idéale pour un style simple ou sophistiqué, cette ceinture en cuir présente un design minimaliste avec une boucle dorée gravée du logo Miu Miu. ",550.0,"['noir', 'doré', 'dorée']",['cuir'],Ceinture,https://www.miumiu.com/content/dam/miumiubkg_products/5/5CC/5CC663/2IB5F0002/5CC663_2IB5_F0002_SLF.jpg,,"['noir', 'doré', 'dorée', 'darkslategray', 'gainsboro', 'peru', 'black', 'dimgray']","[[ 69  67  69]
 [225 221 212]
 [172 136  80]
 [ 30  28  29]
 [104  94  82]]","[69, 67, 69, 225, 221, 212, 172, 136, 80, 30, 28, 29, 104, 94, 82]"
https://www.miumiu.com/fr/fr/p/veste-droite-en-mohair-de-chevreau/MH1991_12I1_F063H_S_OOO,Veste Droite En Mohair De Chevreau Hématite | Miu Miu,"Cette veste aux lignes décontractées s’inspire du prêt-à-porter masculin classique et apporte une touche d’élégance aux looks expérimentaux, créant l’uniforme Miu Miu.",2950.0,"['hématite', 'lin']",['lin'],Veste,https://www.miumiu.com/content/dam/miumiubkg_products/M/MH1/MH1991/12I1F063H/MH1991_12I1_F063H_S_OOO_SLF.jpg,,"['hématite', 'lin', 'darkslategray', 'black', 'gray', 'dimgray']","[[ 68  68  75]
 [ 28  27  31]
 [149 139 127]
 [119 113 108]]","[68, 68, 75, 28, 27, 31, 149, 139, 127, 119, 113, 108, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/maillot-de-bain-en-maille-technique/MMV266_14SJ_F022X_S_OOO,Maillot De Bain En Maille Technique Bleu/blanc | Miu Miu,"Inspiré de modèles des années 1920, ce maillot de bain en fil technique dégage un esprit activewear moderne et s’associe parfaitement à des vêtements classiques, pour créer des combinaisons uniques et expérimentales. ",950.0,"['bleu', 'blanc']",['coton'],Maillot,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMV/MMV266/14SJF022X/MMV266_14SJ_F022X_S_OOO_SLF.jpg,,"['bleu', 'blanc', 'black', 'dimgray', 'darkslategray', 'gray', 'black']","[[ 30  29  40]
 [117 115 117]
 [ 70  69  75]
 [142 141 144]
 [  7   6  10]]","[30, 29, 40, 117, 115, 117, 70, 69, 75, 142, 141, 144, 7, 6, 10]"
https://www.miumiu.com/fr/fr/p/jupe-en-mohair-de-chevreau/MG2419_163O_F0EVW_S_OOO,Jupe En Mohair De Chevreau Hématite/bleu Marine | Miu Miu,"Cette jupe en mohair de chevreau s’inspire des codes du prêt-à-porter masculin formel et affiche une silhouette polyvalente, marquée par un contraste de couleurs chic et sportif. ",2500.0,"['bleu', 'hématite', 'bleu marine', 'lin']",['lin'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2419/163OF0EVW/MG2419_163O_F0EVW_S_OOO_SLF.jpg,,"['bleu', 'hématite', 'bleu marine', 'lin', 'darkslategray', 'black', 'gray', 'dimgray']","[[ 70  70  79]
 [ 25  27  36]
 [151 140 125]
 [122 112  99]]","[70, 70, 79, 25, 27, 36, 151, 140, 125, 122, 112, 99, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2IBP_F03XH_V_MLN,Sac Beau En Cuir Bois De Bruyère/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu. ",2950.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2IBPF03XH/5BB117_2IBP_F03XH_V_MLN_SLF.jpg,,"['blanc', 'bruyère', 'darkslategray', 'gainsboro', 'gray', 'darkolivegreen']","[[ 69  51  48]
 [233 228 222]
 [129 116 109]
 [ 96  80  74]]","[69, 51, 48, 233, 228, 222, 129, 116, 109, 96, 80, 74, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/maillot-de-bain-en-maille-technique/MMV277_14SJ_F022X_S_OOO,Maillot De Bain En Maille Technique Bleu/blanc | Miu Miu,"Inspiré de modèles des années 1920, ce maillot de bain en fil technique dégage un esprit activewear moderne et s’associe parfaitement à des vêtements classiques, pour créer des combinaisons uniques et expérimentales. ",590.0,"['bleu', 'blanc']",['coton'],Maillot,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMV/MMV277/14SJF022X/MMV277_14SJ_F022X_S_OOO_SLF.jpg,,"['bleu', 'blanc', 'darkslategray', 'gray', 'darkslategray', 'dimgray', 'lightslategray']","[[ 32  33  51]
 [135 121 107]
 [ 71  69  80]
 [ 96  95 105]
 [143 141 148]]","[32, 33, 51, 135, 121, 107, 71, 69, 80, 96, 95, 105, 143, 141, 148]"
https://www.miumiu.com/fr/fr/p/pantalon-en-tissu-technique/MMP274_14SJ_F022X_S_OOO,Pantalon En Tissu Technique Bleu/blanc | Miu Miu,"Confectionné en tissu technique, ce pantalon ajusté et élégant épouse la silhouette, révélant un caractère sportif et le charme de la maille. ",1300.0,"['bleu', 'blanc']",['coton'],Pantalon,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMP/MMP274/14SJF022X/MMP274_14SJ_F022X_S_OOO_SLF.jpg,,"['bleu', 'blanc', 'black', 'gray', 'darkslategray']","[[ 24  27  44]
 [130 123 118]
 [ 84  81  85]]","[24, 27, 44, 130, 123, 118, 84, 81, 85, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA52_EZVN_FE60O_C_052,Lunettes De Soleil Miu Miu Logo Verres Indigo | Miu Miu,Les lunettes de soleil Miu Miu réinterprètent les classiques avec une touche glamour. La monture en métal est dotée de verres ovales originaux soulignés par un cerclage fin. Les branches ultra fines sont agrémentées du logo Miu Miu vertical.,390.0,"['vert', 'indigo']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA52/EZVNFE60O/SMUA52_EZVN_FE60O_C_052_SLF.jpg,,"['vert', 'indigo', 'darkgray', 'dimgray', 'gray', 'darkslategray', 'slategray']","[[136 154 191]
 [ 95  84  86]
 [148 138 134]
 [ 62  55  59]
 [111 124 153]]","[136, 154, 191, 95, 84, 86, 148, 138, 134, 62, 55, 59, 111, 124, 153]"
https://www.miumiu.com/fr/fr/p/maillot-de-bain-en-maille-technique/MMV267_14SJ_F0E7D_S_OOO,Maillot De Bain En Maille Technique Rouge/bleu | Miu Miu,"Inspiré de modèles des années 1920, ce maillot de bain en fil technique dégage un esprit activewear moderne et s’associe parfaitement à des vêtements classiques, pour créer des combinaisons uniques et expérimentales. ",980.0,"['bleu', 'rouge']",['coton'],Maillot,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMV/MMV267/14SJF0E7D/MMV267_14SJ_F0E7D_S_OOO_SLF.jpg,,"['bleu', 'rouge', 'crimson', 'darkslategray', 'dimgray', 'maroon', 'indianred']","[[204   5  35]
 [ 69  68  75]
 [113 102 104]
 [ 98  22  41]
 [225  99 106]]","[204, 5, 35, 69, 68, 75, 113, 102, 104, 98, 22, 41, 225, 99, 106]"
https://www.miumiu.com/fr/fr/p/jupe-portefeuille-en-naplak/MPD802_ADNT_F0030_S_OOO,Jupe Portefeuille En Naplak Violet | Miu Miu,Cette jupe portefeuille en cuir naplak brillant à l’allure féminine et sophistiquée apportera une touche d’élégance audacieuse à des looks décontractés et minimalistes. ,2850.0,"['violet', 'violet']",['cuir'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPD/MPD802/ADNTF0030/MPD802_ADNT_F0030_S_OOO_SLF.jpg,,"['violet', 'violet', 'slategray', 'darkslateblue', 'lightslategray', 'black']","[[119  98 142]
 [ 80  54 110]
 [150 133 162]
 [ 34  21  47]]","[119, 98, 142, 80, 54, 110, 150, 133, 162, 34, 21, 47, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/ceinture-en-cuir-et-metal/5CC682_2IBW_F0NBL,Ceinture En Cuir Et Métal Bruyère | Miu Miu,"Parfaite pour un style superposé, cette ceinture en métal et cuir dégage un charme vintage rebelle, emblématique du style Miu Miu.",900.0,"['bruyère', 'blé']",['cuir'],Ceinture,https://www.miumiu.com/content/dam/miumiubkg_products/5/5CC/5CC682/2IBWF0NBL/5CC682_2IBW_F0NBL_SLF.jpg,,"['bruyère', 'blé', 'dimgray', 'darkslategray', 'darkkhaki', 'wheat', 'gray']","[[118  89  86]
 [ 79  59  60]
 [190 155 108]
 [240 205 164]
 [147 126 109]]","[118, 89, 86, 79, 59, 60, 190, 155, 108, 240, 205, 164, 147, 126, 109]"
https://www.miumiu.com/fr/fr/p/sac-aventure-en-cuir-nappa/5BC181_2BBL_F0NBL_V_OOO,Sac Aventure En Cuir Nappa Bruyère | Miu Miu,"Inspiré du modèle iconique de 2009, le sac Aventure est une version à bandoulière, qui revisite des formes distinctives et souligne son caractère polyvalent et intemporel. ",2500.0,['bruyère'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC181/2BBLF0NBL/5BC181_2BBL_F0NBL_V_OOO_SLF.jpg,,"['bruyère', 'darkslategray', 'darkslategray', 'sienna', 'black', 'gray']","[[ 79  62  57]
 [ 53  38  35]
 [147 117  71]
 [ 23  15  14]
 [153 138 122]]","[79, 62, 57, 53, 38, 35, 147, 117, 71, 23, 15, 14, 153, 138, 122]"
https://www.miumiu.com/fr/fr/p/veste-en-suede/MPV936_1421_F0393_S_OOO,Veste En Suède Vert Olive | Miu Miu,"Le traitement spécial du suède confère à cette veste un look rétro et vintage, qui sublime ses lignes et met en valeur ses détails raffinés. ",4200.0,"['vert', 'olive']",['coton'],Veste,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPV/MPV936/1421F0393/MPV936_1421_F0393_S_OOO_SLF.jpg,,"['vert', 'olive', 'gray', 'maroon', 'dimgray', 'black']","[[131 119 106]
 [ 81  42   7]
 [121  92  67]
 [ 45  17   2]]","[131, 119, 106, 81, 42, 7, 121, 92, 67, 45, 17, 2, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/body-petit-bateau-x-miu-miu-en-jersey-stretch/MJA897_16J8_F0009_S_OOO,Body Petit Bateau X Miu Miu En Jersey Stretch Blanc | Miu Miu,"La collaboration Petit Bateau X Miu Miu s’inspire des vêtements pour enfants simples et authentiques. Le blanc, symbole d’élégance pure, sublime le design raffiné de ce body en coton doux, agrémenté d’une délicate bordure à picots et de logos brodés iconiques.",600.0,['blanc'],"['coton', 'jersey']",Body,https://www.miumiu.com/content/dam/miumiubkg_products/M/MJA/MJA897/16J8F0009/MJA897_16J8_F0009_S_OOO_SLF.jpg,,"['blanc', 'gray', 'indianred', 'rosybrown']","[[128 125 124]
 [196 104 111]
 [203 136 140]]","[128, 125, 124, 196, 104, 111, 203, 136, 140, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/jupe-portefeuille-en-naplak/MPD802_ADNT_F0028_S_OOO,Jupe Portefeuille En Naplak Rose | Miu Miu,Cette jupe portefeuille en cuir naplak brillant à l’allure féminine et sophistiquée apportera une touche d’élégance audacieuse à des looks décontractés et minimalistes. ,2850.0,['rose'],['cuir'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPD/MPD802/ADNTF0028/MPD802_ADNT_F0028_S_OOO_SLF.jpg,,"['rose', 'rosybrown', 'lightpink', 'darkslategray', 'dimgray', 'darkolivegreen']","[[185 135 134]
 [236 185 189]
 [ 45  36  34]
 [127  88  89]
 [ 92  65  67]]","[185, 135, 134, 236, 185, 189, 45, 36, 34, 127, 88, 89, 92, 65, 67]"
https://www.miumiu.com/fr/fr/p/veste-en-naplak/MPV935_ADNT_F0028_S_OOO,Veste En Naplak Rose | Miu Miu,"Les lignes dynamiques de cette veste zippée sont sublimées par l’éclat du cuir naplak souple, qui lui confère un style sophistiqué, audacieux et féminin. ",4300.0,['rose'],['cuir'],Veste,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPV/MPV935/ADNTF0028/MPV935_ADNT_F0028_S_OOO_SLF.jpg,,"['rose', 'lightpink', 'rosybrown', 'brown', 'sienna']","[[240 163 168]
 [194 123 126]
 [151  56  63]
 [155  90  92]]","[240, 163, 168, 194, 123, 126, 151, 56, 63, 155, 90, 92, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/jupe-portefeuille-en-suede/MPD803_1421_F0393_S_OOO,Jupe Portefeuille En Suède Vert Olive | Miu Miu,"L’aspect usé de cette jupe en suède reflète l’approche expérimentale de Miu Miu avec des références vintage, soulignant l’allure intemporelle des vêtements iconiques et raffinés. ",2750.0,"['vert', 'olive']",['coton'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPD/MPD803/1421F0393/MPD803_1421_F0393_S_OOO_SLF.jpg,,"['vert', 'olive', 'saddlebrown', 'gray', 'darkolivegreen', 'black', 'peru']","[[123  71  11]
 [135 119 100]
 [119  89  56]
 [ 54  24   8]
 [177 134  84]]","[123, 71, 11, 135, 119, 100, 119, 89, 56, 54, 24, 8, 177, 134, 84]"
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA54_S5AK_FE08N_C_051,Lunettes De Soleil Miu Miu Logo Verre Transparent Blue Ray | Miu Miu,Ces lunettes de soleil Miu Miu affichent un look à la fois classique et sophistiqué. La monture en métal ultra légère dotée de verres ovales sans cerclage est mise en valeur par une palette de couleurs fantaisie.  Les branches ultra fines sont agrémentées du logo Miu Miu vertical.,390.0,['vert'],['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA54/S5AKFE08N/SMUA54_S5AK_FE08N_C_051_SLF.jpg,,"['vert', 'dimgray', 'gray', 'rosybrown', 'gray', 'darkslategray']","[[ 95  88  92]
 [130 120 123]
 [187 149 119]
 [150 117  88]
 [ 61  50  53]]","[95, 88, 92, 130, 120, 123, 187, 149, 119, 150, 117, 88, 61, 50, 53]"
https://www.miumiu.com/fr/fr/p/robe-en-soie-sablee/MF5766_16Z1_F0M10_S_OOO,Robe En Soie Sablée Bleu Ciel | Miu Miu,"Cette robe aux lignes d’une élégance aérienne est rendue unique par la texture de la soie sablée et les incrustations précieuses, qui évoquent une féminité audacieuse et poétique.",4100.0,"['bleu', 'ciel', 'blé', 'bleu ciel']",['soie'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5766/16Z1F0M10/MF5766_16Z1_F0M10_S_OOO_SLF.jpg,,"['bleu', 'ciel', 'blé', 'bleu ciel', 'gainsboro', 'dimgray', 'darkolivegreen']","[[228 224 215]
 [128 117 104]
 [ 89  87  70]]","[228, 224, 215, 128, 117, 104, 89, 87, 70, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/robe-en-popeline-brodee/MF5769_166J_F0J33_S_OOO,Robe En Popeline Brodée Blanc/jaune | Miu Miu,Cette robe en popeline légère présente des lignes simples d’une élégante féminité et une broderie florale. ,6100.0,"['jaune', 'blanc', 'lin']",['lin'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5769/166JF0J33/MF5769_166J_F0J33_S_OOO_SLF.jpg,,"['jaune', 'blanc', 'lin', 'goldenrod', 'gray', 'darkkhaki', 'saddlebrown', 'darkolivegreen']","[[208 170  48]
 [149 121 101]
 [209 178  91]
 [100  60  38]
 [ 72 128  39]]","[208, 170, 48, 149, 121, 101, 209, 178, 91, 100, 60, 38, 72, 128, 39]"
https://www.miumiu.com/fr/fr/p/robe-brodee-en-crepe-marocain/MF5774_166P_F0924_S_OOO,Robe Brodée En Crêpe Marocain Pêche | Miu Miu,"Des applications brillantes et de fines broderies accentuent la légèreté de cette robe en crêpe marocain à l’esprit haute couture, marquée par une superposition d’éléments contrastants. ",6600.0,['pêche'],['coton'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5774/166PF0924/MF5774_166P_F0924_S_OOO_SLF.jpg,,"['pêche', 'gray', 'dimgray', 'sandybrown', 'darkslategray', 'wheat']","[[162 124 116]
 [118  77  75]
 [226 192  80]
 [ 84  46  47]
 [239 218 171]]","[162, 124, 116, 118, 77, 75, 226, 192, 80, 84, 46, 47, 239, 218, 171]"
https://www.miumiu.com/fr/fr/p/robe-brodee-en-crepe-marocain/MF5775_166R_F0018_S_OOO,Robe Brodée En Crêpe Marocain Naturel | Miu Miu,"Des applications brillantes et de fines broderies accentuent la légèreté de cette robe en crêpe marocain à l’esprit haute couture, marquée par une superposition d’éléments contrastants.",8100.0,['NULL'],['coton'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5775/166RF0018/MF5775_166R_F0018_S_OOO_SLF.jpg,,"['NULL', 'gray', 'dimgray', 'black', 'darkkhaki', 'dimgray']","[[149 150 141]
 [120 115 106]
 [ 46  11   9]
 [178 148 108]
 [101  86  74]]","[149, 150, 141, 120, 115, 106, 46, 11, 9, 178, 148, 108, 101, 86, 74]"
https://www.miumiu.com/fr/fr/p/blouson-zippe-en-soie-technique/ML1220_163P_F0W1X_S_OOO,Blouson Zippé En Soie Technique Bleu/rouge Amarena | Miu Miu,"Confectionné en soie technique selon une coupe oversize, ce blouson zippé à l’allure sportive et décontractée est idéal avec des vêtements classiques et incarne l’essence iconique de l’uniforme Miu Miu. ",2900.0,"['bleu', 'rouge']",['soie'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1220/163PF0W1X/ML1220_163P_F0W1X_S_OOO_SLF.jpg,,"['bleu', 'rouge', 'black', 'gainsboro', 'maroon', 'darkslategray', 'rosybrown']","[[ 19  15  19]
 [230 226 217]
 [ 99  23  49]
 [ 53  52  57]
 [154 150 143]]","[19, 15, 19, 230, 226, 217, 99, 23, 49, 53, 52, 57, 154, 150, 143]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB172_2IBP_F0967_V_OWO,Sac Beau En Cuir Noir/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu.",2750.0,"['noir', 'blanc']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB172/2IBPF0967/5BB172_2IBP_F0967_V_OWO_SLF.jpg,,"['noir', 'blanc', 'darkslategray', 'gray', 'darkslategray', 'lightgray', 'darkolivegreen']","[[ 42  40  43]
 [123 119 115]
 [ 73  70  69]
 [216 209 200]
 [117  93  60]]","[42, 40, 43, 123, 119, 115, 73, 70, 69, 216, 209, 200, 117, 93, 60]"
